0.000959641768559	0.000685434023457	0.0006047032403	0.000636160183232	0.000661929419402	0.992925465057	0.00065819726612	0.000654232630443	0.00149308488653	0.000721151524473	
0.776914557852	0.0226493382151	0.0199816871363	0.0210211437657	0.0218726570049	0.0210261978174	0.021749332514	0.0216183259236	0.0493371799383	0.0238295798328	
0.00980036817584	0.0070000139761	0.00617554861392	0.927749553018	0.00675997255525	0.00649836552348	0.00672185783634	0.00668136888452	0.0152481714704	0.0073647799459	
0.00108160352389	0.000772546464075	0.000681555531417	0.000717010366165	0.000746054638267	0.000717182754859	0.000741848162191	0.000737379657319	0.00168284338258	0.992121975519	
0.00980036817823	0.0070000139761	0.00617554861392	0.92774955235	0.00675997255525	0.00649836552348	0.00672185783634	0.00668136888452	0.0152481721367	0.0073647799459	
0.0127329299407	0.906783837172	0.00802345650343	0.00844084043082	0.00878275747667	0.00844286983726	0.00873323769981	0.00868063324893	0.0198108964564	0.00956854123374	
0.0067097022667	0.950879139343	0.0042280138642	0.00444795710574	0.00462813257122	0.00444902651499	0.00460203779486	0.00457431752897	0.0104394664524	0.00504220655763	
0.000880237236038	0.000628718517463	0.993481846009	0.000583521788506	0.00060715877676	0.000583662082933	0.000603735436514	0.00060009885038	0.00136954069001	0.000661480612016	
0.492098249187	0.00364346330275	0.00321433426076	0.00338154541933	0.00351852325106	0.00338235843435	0.00349868477929	0.00347761053421	0.479951909133	0.00383332169869	
0.865701327089	0.000569785637636	0.000502675982755	0.000528825420444	0.000550246797499	0.12921550075	0.000547144343777	0.000543848632753	0.00124116856608	0.000599476779883	
0.00796575069763	0.00568961953231	0.00501949312336	0.00528060948293	0.0054945135852	0.00528187908434	0.00546353389717	0.00543062442986	0.948387874429	0.00598610173843	
0.000959641768846	0.000685434023457	0.0006047032403	0.000636160183232	0.000661929419402	0.000636313133354	0.00065819726612	0.000654232630443	0.214658590861	0.779844797474	
0.00510103007448	0.00364346330275	0.00321433426076	0.962394015519	0.00351852325106	0.00338235843435	0.00349868477929	0.00347761053421	0.00793665814497	0.00383332169869	
0.00150139305908	0.00107238546604	0.000946079336555	0.988931403998	0.00103561169218	0.0009955341181	0.00102977260804	0.00102356979707	0.00233598318151	0.00112826674368	
0.0181699066033	0.0129780430579	0.011449482257	0.866047485952	0.0125330056757	0.012047985598	0.0124623408935	0.0123872742776	0.0282701556254	0.0136543200594	
0.000918226052745	0.000655852421432	0.000578605775066	0.42678512371	0.000633362216749	0.567054363701	0.000629791133781	0.00062599760177	0.00142864894224	0.000690028445276	
0.00980036817718	0.928252761498	0.00617554861392	0.00649680351611	0.00675997255525	0.00649836552348	0.00672185783634	0.00668136888452	0.0152481734495	0.0073647799459	
0.000671788236174	0.000479831671181	0.000423316842223	0.000445337980626	0.000463377493159	0.000445445051927	0.000460764834194	0.000457989428105	0.00104522021102	0.995106928251	
0.00344779210305	0.00246262104317	0.00217257222938	0.974582127752	0.00237817391831	0.00228613996186	0.00236476507239	0.00235052096587	0.00536434040246	0.00259094655168	
0.000471014512915	0.000336426970114	0.000296802422976	0.000312242222632	0.418766968888	0.578085574629	0.00032305853576	0.000321112600305	0.000732841267693	0.000353957950829	
0.442900580876	0.229049252643	0.00321433426076	0.00338154541933	0.00351852325106	0.00338235843435	0.00349868477929	0.00347761053421	0.303743788104	0.00383332169869	
0.00120401947835	0.000859983321237	0.000758694029125	0.000798161644289	0.000830493148926	0.991123899355	0.000825810583624	0.000820836333091	0.00187330563859	0.000904796467505	
0.0127329299323	0.906783865451	0.00802345650343	0.00844084043083	0.00878275747667	0.00844286983726	0.00873323769981	0.00868063324893	0.0198108681865	0.00956854123374	
0.00199383959405	0.00142412047831	0.811347179473	0.00132174463686	0.00137528516109	0.17521050734	0.00136753089776	0.00135929360771	0.00310216838209	0.00149833042834	
0.004554993121	0.966653471034	0.00287025762094	0.00301956975318	0.00314188486839	0.00302029573946	0.0031241699949	0.00310535163077	0.00708702034785	0.00342298588965	
0.000682564104231	0.000487528445999	0.994945614201	0.000452481456893	0.000470810333539	0.000452590245679	0.000468155766027	0.000465335840835	0.0010619863834	0.000512933221907	
0.00344779210293	0.97475915708	0.00217257222938	0.00228559044407	0.00237817391831	0.00228613996186	0.00236476507239	0.00235052096587	0.00536434167343	0.00259094655168	
0.00796575069807	0.00568961953231	0.00501949312336	0.941274760721	0.0054945135852	0.00528187908434	0.00546353389717	0.00543062442986	0.0123937231907	0.00598610173843	
0.00670970226697	0.00479247399557	0.0042280138642	0.00444795710574	0.00462813257122	0.00444902651499	0.00460203779486	0.00457431752897	0.0104395170072	0.95112882135	
0.000498610244742	0.000356137505986	0.00031419144147	0.00033053582593	0.000343924994233	0.000330615295687	0.000341985843686	0.000339925900039	0.000775776423827	0.996368296524	
